"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","Hashtags","URLs","Media Type","Media URLs"
"2021754919355662764","@MoreCheesur Fs Cheese is the goat","en","Reply","Clavicular Updates","Clav0Updates","345","2","0","0","1","0","2026-02-11 20:15:09","https://x.com/Clav0Updates/status/2021754919355662764","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021654660990562808","Clavicular reveals that his recent arrest made him LAWYERMAXX and he now has the ‘New York Yankees’ of Lawyers to sue anyone who defames him😳

“There’s a very easy process to get people deplatformed off of Ø/F and similar websites…” https://t.co/4gR6mQlOue","en","Tweet","Clavicular Updates","Clav0Updates","15359","12","11","1","338","45","2026-02-11 13:36:46","https://x.com/Clav0Updates/status/2021654660990562808","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021653609205628928/vid/avc1/720x770/3_v6flk3woGkMYHd.mp4?tag=21"
"2021651905085411515","LTN streamer ‘YourRage’ was absolutely SPEECHLESS after Stable Ronaldo randomly started telling him about Clavicular jestergooning when a group of foids spiked his cortisol level 💀😭👀 https://t.co/yes7LzDMW1","en","Tweet","Clavicular Updates","Clav0Updates","22500","9","10","1","480","91","2026-02-11 13:25:49","https://x.com/Clav0Updates/status/2021651905085411515","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021651445259616257/vid/avc1/980x720/b5FsgNWdAEKerHpB.mp4?tag=21"
"2021634878039830744","@Clavicular0 Chad does what chad wants https://t.co/fAlEFfwbAK","en","Reply","Clavicular Updates","Clav0Updates","15246","7","5","0","316","15","2026-02-11 12:18:09","https://x.com/Clav0Updates/status/2021634878039830744","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","animated_gif","https://video.twimg.com/tweet_video/HA5KNHFbQAA3sSg.mp4"
"2021621303611191520","Clavicular completely AURAMOGGED Marlon after he froze in fear just from hearing Clavicular’s name 😳👀
 https://t.co/Rr2LmuvcZV","en","Tweet","Clavicular Updates","Clav0Updates","14871","11","18","0","375","44","2026-02-11 11:24:13","https://x.com/Clav0Updates/status/2021621303611191520","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021620394260598792/vid/avc1/956x720/dHd56K_ZauZk4GeC.mp4?tag=21"
"2021598760413847699","Joe Bernstein from the New York Times reports that Clavicular’s two felony charges and one misdemeanor charge have been DROPPED 😳🚨 https://t.co/fXQMPirKlP","en","Tweet","Clavicular Updates","Clav0Updates","312252","149","98","46","2791","184","2026-02-11 09:54:38","https://x.com/Clav0Updates/status/2021598760413847699","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/HA4pW1QXkAA_ONe.jpg
https://pbs.twimg.com/media/HA4pW1racAAAUqf.jpg"
"2021592691058892809","Clavicular was DEPRESSED after ASU frat leader Varis FRAMEMOGGED him to oblivion with no effort 😮💔
 https://t.co/Hn3pbk2TWk","en","Tweet","Clavicular Updates","Clav0Updates","19285","12","16","2","467","69","2026-02-11 09:30:31","https://x.com/Clav0Updates/status/2021592691058892809","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021591855767687168/vid/avc1/540x510/i2Fu6TQ4lYFEmPBd.mp4?tag=21"
"2021589619683229928","@dragomaxxer @iCheesur W CHEESE","en","Reply","Clavicular Updates","Clav0Updates","114","0","0","0","1","0","2026-02-11 09:18:19","https://x.com/Clav0Updates/status/2021589619683229928","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021453185295299029","Clavicular CRASHES OUT on sub 3 cu*k Piers Morgan after he started talking about ‘mogging’

“what do you think of this word? …mogging” 

“you wouldn’t know motherf*cker” https://t.co/lx3fzoYlNL","en","Tweet","Clavicular Updates","Clav0Updates","127198","23","41","2","1382","344","2026-02-11 00:16:10","https://x.com/Clav0Updates/status/2021453185295299029","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021450453158924289/vid/avc1/1280x720/MEgOj6tFBe73IZG8.mp4?tag=21"
"2021450635590451474","@jt0hny Is brett cooper in the comm??","en","Reply","Clavicular Updates","Clav0Updates","1200","0","0","0","22","0","2026-02-11 00:06:02","https://x.com/Clav0Updates/status/2021450635590451474","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021437624188358684","Clavicular says he’s NEVER heard of irrelevant sub-5 Twitch streamer ‘JasonTheWeen’ in his entire life 😳

“I’ve never seen one clip of JasonTheWeen besides when he was sitting next to Mr. Beast” https://t.co/1ya6kKOor1","en","Tweet","Clavicular Updates","Clav0Updates","21249","12","3","0","334","39","2026-02-10 23:14:20","https://x.com/Clav0Updates/status/2021437624188358684","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021436133864001536/vid/avc1/1280x720/wJXStU9BmDx-Njsc.mp4?tag=21"
"2021421372371763286","Vitaly called Clavicular &amp; gave him some words of advice following his arrest 🥹❤️‍🩹

“I just wanted to tell you to keep your head up, You’ll get out of it faster than you think…. just know you have a bigger picture coming your way” https://t.co/yy8k5Dd3Ef","en","Tweet","Clavicular Updates","Clav0Updates","8574","6","3","1","131","21","2026-02-10 22:09:46","https://x.com/Clav0Updates/status/2021421372371763286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021420276152664065/vid/avc1/1280x720/esgy8-62kMDlphQd.mp4?tag=21"
"2021416729549983940","@CheesurUpdate he can’t continue doing this…","en","Reply","Clavicular Updates","Clav0Updates","852","0","0","0","10","0","2026-02-10 21:51:19","https://x.com/Clav0Updates/status/2021416729549983940","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021415310654570810","Clavicular immediately REGRETTED shouting Cheesur out on the New York Times &amp; says he will now be testifying against Cheesur for his alleged involvement with Jeffery Epstein 😳

“I’ll testify against this guy… just get him locked up”  https://t.co/55DvlHM1zP","en","Tweet","Clavicular Updates","Clav0Updates","20807","6","4","0","309","59","2026-02-10 21:45:40","https://x.com/Clav0Updates/status/2021415310654570810","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021414315585306625/vid/avc1/1280x720/TSrd1gGso1fSQBe8.mp4?tag=21"
"2021412214981492903","Clavicular responds to Stable Ronaldo SHOUTING HIM OUT following his recent franemogging incident 👀

“It’s probably becoming too annoying for twitch streamers to try their absolute hardest to ignore my clips” https://t.co/xU35DoDoXO","en","Tweet","Clavicular Updates","Clav0Updates","50984","10","12","1","734","89","2026-02-10 21:33:22","https://x.com/Clav0Updates/status/2021412214981492903","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021411335544950784/vid/avc1/1280x720/AlfSv_qgB5JkMpOm.mp4?tag=21"
"2021410527084412984","Clavicular BANS a police officer from his kick chat after finding out he was trying to ARRESTMAXX him 😭 https://t.co/cwpNUXHe8q","en","Tweet","Clavicular Updates","Clav0Updates","51953","18","49","0","1826","149","2026-02-10 21:26:40","https://x.com/Clav0Updates/status/2021410527084412984","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021409864011087887/vid/avc1/1280x720/uwAxvQFhuNdxq3HS.mp4?tag=21"
"2021390587228979617","@MoreCheesur why’s he’s airing the big cheese","en","Reply","Clavicular Updates","Clav0Updates","254","0","0","0","1","0","2026-02-10 20:07:26","https://x.com/Clav0Updates/status/2021390587228979617","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021349538406314318","Clavicular was STUNNED after finding out a 17 year old UNKNOWN SLAYER only gets with ASU Stacy’s that are older than him 🔥👀 https://t.co/zI7UcMpNqO","en","Tweet","Clavicular Updates","Clav0Updates","20588","9","7","3","169","38","2026-02-10 17:24:19","https://x.com/Clav0Updates/status/2021349538406314318","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021348956576608256/vid/avc1/576x504/ULbbd7ExPIT6WJ7P.mp4?tag=21"
"2021343030800969959","@Pulcys https://t.co/pEbYl4Bzkv","qme","Reply","Clavicular Updates","Clav0Updates","156","0","0","0","2","0","2026-02-10 16:58:27","https://x.com/Clav0Updates/status/2021343030800969959","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","animated_gif","https://video.twimg.com/tweet_video/HA1AxVUXIAAL5w9.mp4"
"2021335810763870337","Credit @NoahFenceMate /TT","fr","Reply","Clavicular Updates","Clav0Updates","5343","0","0","0","6","0","2026-02-10 16:29:46","https://x.com/Clav0Updates/status/2021335810763870337","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021275116441616681","The public was in SHAMBLES while reacting to Clavicular getting brutally framemogged by ASU Frat Leader Varis 💔 https://t.co/vqYDXUJsOS","en","Tweet","Clavicular Updates","Clav0Updates","168268","53","152","17","3780","696","2026-02-10 12:28:35","https://x.com/Clav0Updates/status/2021275116441616681","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021272679979032576/vid/avc1/720x944/UjYaRgXISxRtw7mn.mp4?tag=21"
"2021228214249525383","Clavicular proved he ONLY cares about LOOKSMAXXING after he didn’t know what the state of Oregon was 😭💔 https://t.co/3Qr3YXjLte","en","Tweet","Clavicular Updates","Clav0Updates","32320","23","23","5","628","119","2026-02-10 09:22:13","https://x.com/Clav0Updates/status/2021228214249525383","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021227621821063169/vid/avc1/576x568/GbWxYz8DK8ZbW1cj.mp4?tag=21"
"2021068925023420580","@CheesurUpdate damn he gotta put some respect on the big cheese","en","Reply","Clavicular Updates","Clav0Updates","679","0","0","0","14","0","2026-02-09 22:49:16","https://x.com/Clav0Updates/status/2021068925023420580","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021029866615775320","Clavicular was NOT having it after being offered $100 to rate a girl 😭 https://t.co/t6m4Ucluxk","en","Tweet","Clavicular Updates","Clav0Updates","14845","17","5","0","190","23","2026-02-09 20:14:03","https://x.com/Clav0Updates/status/2021029866615775320","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021023708840853510/vid/avc1/576x636/JRmX2ZOrKP23flde.mp4?tag=21"
"2021021806417805538","@MoreCheesur W Cheese as always","en","Reply","Clavicular Updates","Clav0Updates","418","0","0","0","11","0","2026-02-09 19:42:02","https://x.com/Clav0Updates/status/2021021806417805538","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2021019806137241726","ASU frat leader Varis has a MESSAGE for Clavicular after brutally framemogging him 😳🚨 https://t.co/gcDLk7zKAh","en","Tweet","Clavicular Updates","Clav0Updates","151858","61","61","19","1996","438","2026-02-09 19:34:05","https://x.com/Clav0Updates/status/2021019806137241726","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2021019223355428864/vid/avc1/576x662/RhlpqnHpboN0GCUj.mp4?tag=21"
"2020999613822775599","Clavicular says that unless you’re on a sports program or in a fraternity your social life in college is COOKED 👀 https://t.co/8GTFvLCJG4","en","Tweet","Clavicular Updates","Clav0Updates","251624","66","43","18","1619","331","2026-02-09 18:13:50","https://x.com/Clav0Updates/status/2020999613822775599","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2020998398388703232/vid/avc1/816x720/EhnYvm0NpePYXerl.mp4?tag=21"
"2020985826755182674","@veizau W Train ❤️","en","Reply","Clavicular Updates","Clav0Updates","517","0","0","0","7","0","2026-02-09 17:19:03","https://x.com/Clav0Updates/status/2020985826755182674","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2020966385258737843","Clavicular GOES OFF on fans trying to spread hate on JasonTheWeen for CRYING on stream following rumors that Sakura CHEATED on him, leading to their breakup 💔 

“I feel bad for the guy… I don’t think it’s cool to get on these people and spam keks and make fun of the guy… It’s a perfectly normal reaction”","en","Tweet","Clavicular Updates","Clav0Updates","19789","10","3","1","299","39","2026-02-09 16:01:48","https://x.com/Clav0Updates/status/2020966385258737843","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2020966268820410368/vid/avc1/1572x882/rMiA1eyEtVrj51_U.mp4?tag=21"
"2020910497928040628","@dragomaxxer Road to 1K viewers 🔥","en","Reply","Clavicular Updates","Clav0Updates","778","0","0","0","15","0","2026-02-09 12:19:44","https://x.com/Clav0Updates/status/2020910497928040628","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2020714350579990850","Clavicular had to END STREAM due to complications in his legal situation 😳

“I need to talk to more lawyers and figure out what content I can make… If I f*ck up one time even on a desktop stream, the cops will be arresting me within 10 minutes”  https://t.co/0yJuYnGZmH","en","Tweet","Clavicular Updates","Clav0Updates","1101411","53","29","30","2186","349","2026-02-08 23:20:18","https://x.com/Clav0Updates/status/2020714350579990850","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2020712921500893184/vid/avc1/1280x720/-khaWyaFwWEzcqZD.mp4?tag=21"
"2020706833829437464","@Goatedko1 W Moody family!","en","Reply","Clavicular Updates","Clav0Updates","284","0","0","0","7","0","2026-02-08 22:50:26","https://x.com/Clav0Updates/status/2020706833829437464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2020706725427634297","Clavicular says he has managed to keep his cortisol low but his legal situation is serious 😳👀 https://t.co/YkG17Hjop1","en","Tweet","Clavicular Updates","Clav0Updates","12392","5","6","0","192","23","2026-02-08 22:50:00","https://x.com/Clav0Updates/status/2020706725427634297","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2020694808180977664/vid/avc1/1280x720/teJweXc3gYjYLEZy.mp4?tag=21"
"2020706155635568842","Clavicular reacts to his cameraman Brock jestermaxxing on a KAI CENAT stream 😭 

“What a jestermaxx” https://t.co/ZwK3vScKxx","en","Tweet","Clavicular Updates","Clav0Updates","10124","1","3","0","104","19","2026-02-08 22:47:45","https://x.com/Clav0Updates/status/2020706155635568842","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2020704989249679360/vid/avc1/1280x720/uiOsPKVOvnrjDPQy.mp4?tag=21"
"2020703667645780154","Clavicular says he can’t say the N-WORD due to legal reasons related to his recent arrest 😳 https://t.co/pfB2FtHbv7","en","Tweet","Clavicular Updates","Clav0Updates","17146","10","7","0","337","48","2026-02-08 22:37:51","https://x.com/Clav0Updates/status/2020703667645780154","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2020703082322042880/vid/avc1/1280x720/MxwDnmlf8KPtOPJ5.mp4?tag=21"
"2020702089207558495","@veizau Clav is an understanding guy","en","Reply","Clavicular Updates","Clav0Updates","42347","1","0","0","172","3","2026-02-08 22:31:35","https://x.com/Clav0Updates/status/2020702089207558495","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"2020698261003354182","Clavicular says he had the CORTISOL SPIKE of doom &amp; despair after Burger King put CHEESE on his burger when he left jail 😭 https://t.co/5cgFAGEU4C","en","Tweet","Clavicular Updates","Clav0Updates","21062","23","16","2","492","72","2026-02-08 22:16:22","https://x.com/Clav0Updates/status/2020698261003354182","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2020697471308144640/vid/avc1/720x774/uAwtI2iChR4SPppX.mp4?tag=21"
"2020697816537182569","Clavicular GOES OFF on tiktokker Noah Glenn Carter for constantly trying to critique him when he used to be a fan asking for looksmaxxing tips 😳👀 https://t.co/ywnzVC4nQ2","en","Tweet","Clavicular Updates","Clav0Updates","11984","3","2","0","186","29","2026-02-08 22:14:36","https://x.com/Clav0Updates/status/2020697816537182569","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2020696860827209728/vid/avc1/1280x720/qO2VPEpnyTuFPHGN.mp4?tag=21"
"2020695053350719901","@Pulcys https://t.co/nPCyH0keHt","qme","Reply","Clavicular Updates","Clav0Updates","122","1","0","0","1","0","2026-02-08 22:03:38","https://x.com/Clav0Updates/status/2020695053350719901","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","animated_gif","https://video.twimg.com/tweet_video/HArzcHhWwAA8Vk7.mp4"
"2020694296073282019","Clavicular shouts out the Moody family for helping him get legal help while he was in jail 🙏❤️‍🩹 https://t.co/Hfp7TK6wBt","en","Tweet","Clavicular Updates","Clav0Updates","16877","7","13","1","364","47","2026-02-08 22:00:37","https://x.com/Clav0Updates/status/2020694296073282019","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2020693809865326592/vid/avc1/1280x720/DA7qoPWrXDJnoJzr.mp4?tag=21"
"2020693344830271621","Clavicular goes live with Tee Grizzley’s ‘First Day Out’ playing &amp; addresses his recent arrest on live 😳👀 https://t.co/2iIQcAYFJP","en","Tweet","Clavicular Updates","Clav0Updates","6254","0","3","0","66","12","2026-02-08 21:56:50","https://x.com/Clav0Updates/status/2020693344830271621","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/2020692842868359168/vid/avc1/1280x720/HhE5Hn3CijyUWh1_.mp4?tag=21"
